"clistingid","csku","istorageid","ccreateuser","dcreatedate"
"98a2f618-d8c9-1004-8a97-438cca05a146","P301Y","2",null,"2015-02-07 19:51:16.878"
"98a3e078-d8c9-1004-8a97-438cca05a146","P285B","1",null,"2015-02-07 19:51:17.547"
"98a3e078-d8c9-1004-8a97-438cca05a146","P285B","2",null,"2015-02-07 19:51:17.547"
"98a518f8-d8c9-1004-8a97-438cca05a146","P240U","1",null,"2015-02-07 19:51:18.334"
"98a518f8-d8c9-1004-8a97-438cca05a146","P240U","2",null,"2015-02-07 19:51:18.335"
"98a65178-d8c9-1004-8a97-438cca05a146","P037R","1",null,"2015-02-07 19:51:19.096"
"98a65178-d8c9-1004-8a97-438cca05a146","P037R","2",null,"2015-02-07 19:51:19.096"
"98a714c8-d8c9-1004-8a97-438cca05a146","P516","1",null,"2015-02-07 19:51:19.57"
"98a714c8-d8c9-1004-8a97-438cca05a146","P516","2",null,"2015-02-07 19:51:19.57"
"98a7b108-d8c9-1004-8a97-438cca05a146","P666","1",null,"2015-02-07 19:51:20.06"
"98a7b108-d8c9-1004-8a97-438cca05a146","P666","2",null,"2015-02-07 19:51:20.06"
"98a89b68-d8c9-1004-8a97-438cca05a146","P818","1",null,"2015-02-07 19:51:20.597"
"98a89b68-d8c9-1004-8a97-438cca05a146","P818","2",null,"2015-02-07 19:51:20.597"
"98a9acd8-d8c9-1004-8a97-438cca05a146","P270-CK064","1",null,"2015-02-07 19:51:21.287"
"98a9acd8-d8c9-1004-8a97-438cca05a146","P270-CK064","2",null,"2015-02-07 19:51:21.287"
"98aa7028-d8c9-1004-8a97-438cca05a146","P291","1",null,"2015-02-07 19:51:21.855"
"98aa7028-d8c9-1004-8a97-438cca05a146","P291","2",null,"2015-02-07 19:51:21.855"
"98ab3378-d8c9-1004-8a97-438cca05a146","P288","1",null,"2015-02-07 19:51:22.316"
"98ab3378-d8c9-1004-8a97-438cca05a146","P288","2",null,"2015-02-07 19:51:22.316"
"98abcfb8-d8c9-1004-8a97-438cca05a146","P289","1",null,"2015-02-07 19:51:22.764"
"98abcfb8-d8c9-1004-8a97-438cca05a146","P289","2",null,"2015-02-07 19:51:22.764"
"98acba18-d8c9-1004-8a97-438cca05a146","PW806","1",null,"2015-02-07 19:51:23.355"
"98acba18-d8c9-1004-8a97-438cca05a146","PW806","2",null,"2015-02-07 19:51:23.355"
"98ada478-d8c9-1004-8a97-438cca05a146","PT758-B006","1",null,"2015-02-07 19:51:23.957"
"98ada478-d8c9-1004-8a97-438cca05a146","PT758-B006","2",null,"2015-02-07 19:51:23.957"
"98ae67c8-d8c9-1004-8a97-438cca05a146","PT695-B492","1",null,"2015-02-07 19:51:24.415"
"98ae67c8-d8c9-1004-8a97-438cca05a146","PT695-B492","2",null,"2015-02-07 19:51:24.415"
"98af528c-d8c9-1004-8a97-438cca05a146","PT200QB-B1533","1",null,"2015-02-07 19:51:25"
"98af528c-d8c9-1004-8a97-438cca05a146","PT200QB-B1533","2",null,"2015-02-07 19:51:25"
"98b015dc-d8c9-1004-8a97-438cca05a146","PT200Y-B545-2","1",null,"2015-02-07 19:51:25.491"
"98b015dc-d8c9-1004-8a97-438cca05a146","PT200Y-B545-2","2",null,"2015-02-07 19:51:25.491"
"98b0b21c-d8c9-1004-8a97-438cca05a146","PT160B","1",null,"2015-02-07 19:51:25.968"
"98b0b21c-d8c9-1004-8a97-438cca05a146","PT160B","2",null,"2015-02-07 19:51:25.968"
"98b1756c-d8c9-1004-8a97-438cca05a146","PT121B","1",null,"2015-02-07 19:51:26.415"
"98b1756c-d8c9-1004-8a97-438cca05a146","PT121B","2",null,"2015-02-07 19:51:26.416"
"98b238bc-d8c9-1004-8a97-438cca05a146","PT103B","1",null,"2015-02-07 19:51:26.869"
"98b238bc-d8c9-1004-8a97-438cca05a146","PT103B","2",null,"2015-02-07 19:51:26.869"
"98b3231c-d8c9-1004-8a97-438cca05a146","PT098S","1",null,"2015-02-07 19:51:27.527"
"98b3231c-d8c9-1004-8a97-438cca05a146","PT098S","2",null,"2015-02-07 19:51:27.527"
"98b40d7c-d8c9-1004-8a97-438cca05a146","PT016BZ","1",null,"2015-02-07 19:51:28.174"
"98b40d7c-d8c9-1004-8a97-438cca05a146","PT016BZ","2",null,"2015-02-07 19:51:28.174"
"98b4d0cc-d8c9-1004-8a97-438cca05a146","PT110","1",null,"2015-02-07 19:51:28.641"
"98b4d0cc-d8c9-1004-8a97-438cca05a146","PT110","2",null,"2015-02-07 19:51:28.641"
"98b5941c-d8c9-1004-8a97-438cca05a146","PT402SU","1",null,"2015-02-07 19:51:29.12"
"98b5941c-d8c9-1004-8a97-438cca05a146","PT402SU","2",null,"2015-02-07 19:51:29.12"
"98b67e7c-d8c9-1004-8a97-438cca05a146","PT695-B499","1",null,"2015-02-07 19:51:29.718"
"98b67e7c-d8c9-1004-8a97-438cca05a146","PT695-B499","2",null,"2015-02-07 19:51:29.718"
"98b7de0c-d8c9-1004-8a97-438cca05a146","PT900-B056","1",null,"2015-02-07 19:51:30.574"
"98b7de0c-d8c9-1004-8a97-438cca05a146","PT900-B056","2",null,"2015-02-07 19:51:30.575"
"98b93d9c-d8c9-1004-8a97-438cca05a146","PT600","1",null,"2015-02-07 19:51:31.539"
"98b93d9c-d8c9-1004-8a97-438cca05a146","PT600","2",null,"2015-02-07 19:51:31.539"
"98ba00ec-d8c9-1004-8a97-438cca05a146","PT298","1",null,"2015-02-07 19:51:32.005"
"98ba00ec-d8c9-1004-8a97-438cca05a146","PT298","2",null,"2015-02-07 19:51:32.005"
"98ba9d2c-d8c9-1004-8a97-438cca05a146","PT777B","1",null,"2015-02-07 19:51:32.457"
"98ba9d2c-d8c9-1004-8a97-438cca05a146","PT777B","2",null,"2015-02-07 19:51:32.457"
"98bb60e0-d8c9-1004-8a97-438cca05a146","PT295+","1",null,"2015-02-07 19:51:32.963"
"98bb60e0-d8c9-1004-8a97-438cca05a146","PT295+","2",null,"2015-02-07 19:51:32.963"
"98bc4b40-d8c9-1004-8a97-438cca05a146","PT200","1",null,"2015-02-07 19:51:33.516"
"98bc4b40-d8c9-1004-8a97-438cca05a146","PT200","2",null,"2015-02-07 19:51:33.516"
"98bd5cb0-d8c9-1004-8a97-438cca05a146","PT191","1",null,"2015-02-07 19:51:34.25"
"98bd5cb0-d8c9-1004-8a97-438cca05a146","PT191","2",null,"2015-02-07 19:51:34.25"
"98be2000-d8c9-1004-8a97-438cca05a146","P017RP-B2395","1",null,"2015-02-07 19:51:34.759"
"98be2000-d8c9-1004-8a97-438cca05a146","P017RP-B2395","2",null,"2015-02-07 19:51:34.76"
"98bee4e0-d8c9-1004-8a97-438cca05a146","P044","1",null,"2015-02-07 19:51:35.24"
"98bee4e0-d8c9-1004-8a97-438cca05a146","P044","2",null,"2015-02-07 19:51:35.24"
"98bfa830-d8c9-1004-8a97-438cca05a146","P318","1",null,"2015-02-07 19:51:35.715"
"98bfa830-d8c9-1004-8a97-438cca05a146","P318","2",null,"2015-02-07 19:51:35.715"
"98c06b80-d8c9-1004-8a97-438cca05a146","P230","1",null,"2015-02-07 19:51:36.18"
"98c06b80-d8c9-1004-8a97-438cca05a146","P230","2",null,"2015-02-07 19:51:36.18"
"98c107c0-d8c9-1004-8a97-438cca05a146","P488-B597","1",null,"2015-02-07 19:51:36.645"
"98c107c0-d8c9-1004-8a97-438cca05a146","P488-B597","2",null,"2015-02-07 19:51:36.645"
"98c1cb74-d8c9-1004-8a97-438cca05a146","P488","1",null,"2015-02-07 19:51:37.136"
"98c1cb74-d8c9-1004-8a97-438cca05a146","P488","2",null,"2015-02-07 19:51:37.136"
"98c2b5d4-d8c9-1004-8a97-438cca05a146","P888","1",null,"2015-02-07 19:51:37.73"
"98c2b5d4-d8c9-1004-8a97-438cca05a146","P888","2",null,"2015-02-07 19:51:37.73"
"98c3ee54-d8c9-1004-8a97-438cca05a146","PA852B","1",null,"2015-02-07 19:51:38.489"
"98c3ee54-d8c9-1004-8a97-438cca05a146","PA852B","2",null,"2015-02-07 19:51:38.489"
"98c48a94-d8c9-1004-8a97-438cca05a146","PA1110","1",null,"2015-02-07 19:51:38.965"
"98c48a94-d8c9-1004-8a97-438cca05a146","PA1110","2",null,"2015-02-07 19:51:38.966"
"98c54de4-d8c9-1004-8a97-438cca05a146","TMBH019LP","1",null,"2015-02-07 19:51:39.411"
"98c54de4-d8c9-1004-8a97-438cca05a146","TMBH019LP","2",null,"2015-02-07 19:51:39.411"
"98c5ea24-d8c9-1004-8a97-438cca05a146","PA1108EU","1",null,"2015-02-07 19:51:39.861"
"98c5ea24-d8c9-1004-8a97-438cca05a146","PA1108EU","2",null,"2015-02-07 19:51:39.861"
"98c6ad74-d8c9-1004-8a97-438cca05a146","PA1106T","1",null,"2015-02-07 19:51:40.338"
"98c6ad74-d8c9-1004-8a97-438cca05a146","PA1106T","2",null,"2015-02-07 19:51:40.338"
"98c770c4-d8c9-1004-8a97-438cca05a146","PA1106Y","1",null,"2015-02-07 19:51:40.859"
"98c770c4-d8c9-1004-8a97-438cca05a146","PA1106Y","2",null,"2015-02-07 19:51:40.859"
"98c85b24-d8c9-1004-8a97-438cca05a146","PA1106W","1",null,"2015-02-07 19:51:41.394"
"98c85b24-d8c9-1004-8a97-438cca05a146","PA1106W","2",null,"2015-02-07 19:51:41.394"
"98c91e74-d8c9-1004-8a97-438cca05a146","PA1106SB","1",null,"2015-02-07 19:51:41.977"
"98c91e74-d8c9-1004-8a97-438cca05a146","PA1106SB","2",null,"2015-02-07 19:51:41.977"
"98ca08d4-d8c9-1004-8a97-438cca05a146","PA1106RR","1",null,"2015-02-07 19:51:42.568"
"98ca08d4-d8c9-1004-8a97-438cca05a146","PA1106RR","2",null,"2015-02-07 19:51:42.568"
"98cacc24-d8c9-1004-8a97-438cca05a146","PA1106RP","1",null,"2015-02-07 19:51:43.009"
"98cacc24-d8c9-1004-8a97-438cca05a146","PA1106RP","2",null,"2015-02-07 19:51:43.01"
"98cb6864-d8c9-1004-8a97-438cca05a146","PA1106R","1",null,"2015-02-07 19:51:43.458"
"98cb6864-d8c9-1004-8a97-438cca05a146","PA1106R","2",null,"2015-02-07 19:51:43.458"
"98cc2bb4-d8c9-1004-8a97-438cca05a146","PA1106P","1",null,"2015-02-07 19:51:43.953"
"98cc2bb4-d8c9-1004-8a97-438cca05a146","PA1106P","2",null,"2015-02-07 19:51:43.953"
"98ccef04-d8c9-1004-8a97-438cca05a146","PA1106LBL","1",null,"2015-02-07 19:51:44.428"
"98ccef04-d8c9-1004-8a97-438cca05a146","PA1106LBL","2",null,"2015-02-07 19:51:44.428"
"98cdb2b8-d8c9-1004-8a97-438cca05a146","PA1106GY","1",null,"2015-02-07 19:51:44.891"
"98cdb2b8-d8c9-1004-8a97-438cca05a146","PA1106GY","2",null,"2015-02-07 19:51:44.891"
"98ce4ef8-d8c9-1004-8a97-438cca05a146","PA1106GR","1",null,"2015-02-07 19:51:45.363"
"98ce4ef8-d8c9-1004-8a97-438cca05a146","PA1106GR","2",null,"2015-02-07 19:51:45.363"
"98cf1248-d8c9-1004-8a97-438cca05a146","PA1106BL","1",null,"2015-02-07 19:51:45.87"
"98cf1248-d8c9-1004-8a97-438cca05a146","PA1106BL","2",null,"2015-02-07 19:51:45.87"
"98cfd5fc-d8c9-1004-8a97-438cca05a146","PA1106B","1",null,"2015-02-07 19:51:46.341"
"98cfd5fc-d8c9-1004-8a97-438cca05a146","PA1106B","2",null,"2015-02-07 19:51:46.341"
"98d0994c-d8c9-1004-8a97-438cca05a146","PA1105T","1",null,"2015-02-07 19:51:46.803"
"98d0994c-d8c9-1004-8a97-438cca05a146","PA1105T","2",null,"2015-02-07 19:51:46.804"
"98d15c9c-d8c9-1004-8a97-438cca05a146","PA1105LBL","1",null,"2015-02-07 19:51:47.352"
"98d15c9c-d8c9-1004-8a97-438cca05a146","PA1105LBL","2",null,"2015-02-07 19:51:47.352"
"98d246fc-d8c9-1004-8a97-438cca05a146","PA1105BY","1",null,"2015-02-07 19:51:47.893"
"98d246fc-d8c9-1004-8a97-438cca05a146","PA1105BY","2",null,"2015-02-07 19:51:47.893"
"98d3315c-d8c9-1004-8a97-438cca05a146","PA1105BS","1",null,"2015-02-07 19:51:48.518"
"98d3315c-d8c9-1004-8a97-438cca05a146","PA1105BS","2",null,"2015-02-07 19:51:48.518"
"98d4df0c-d8c9-1004-8a97-438cca05a146","PA1105BP","1",null,"2015-02-07 19:51:49.604"
"98d4df0c-d8c9-1004-8a97-438cca05a146","PA1105BP","2",null,"2015-02-07 19:51:49.604"
"98d5c96c-d8c9-1004-8a97-438cca05a146","PA1105BO","1",null,"2015-02-07 19:51:50.231"
"98d5c96c-d8c9-1004-8a97-438cca05a146","PA1105BO","2",null,"2015-02-07 19:51:50.231"
"98d6b3cc-d8c9-1004-8a97-438cca05a146","PA1105BLB","1",null,"2015-02-07 19:51:50.825"
"98d6b3cc-d8c9-1004-8a97-438cca05a146","PA1105BLB","2",null,"2015-02-07 19:51:50.825"
"98d79e2c-d8c9-1004-8a97-438cca05a146","PA1105BGR","1",null,"2015-02-07 19:51:51.427"
"98d79e2c-d8c9-1004-8a97-438cca05a146","PA1105BGR","2",null,"2015-02-07 19:51:51.427"
"98d8617c-d8c9-1004-8a97-438cca05a146","PA1105BG","1",null,"2015-02-07 19:51:51.898"
"98d8617c-d8c9-1004-8a97-438cca05a146","PA1105BG","2",null,"2015-02-07 19:51:51.898"
"98d8fdbc-d8c9-1004-8a97-438cca05a146","PA943T","1",null,"2015-02-07 19:51:52.341"
"98d8fdbc-d8c9-1004-8a97-438cca05a146","PA943T","2",null,"2015-02-07 19:51:52.342"
"98d9e880-d8c9-1004-8a97-438cca05a146","PA1088T","1",null,"2015-02-07 19:51:52.912"
"98d9e880-d8c9-1004-8a97-438cca05a146","PA1088T","2",null,"2015-02-07 19:51:52.912"
"98daabd0-d8c9-1004-8a97-438cca05a146","PA940T","1",null,"2015-02-07 19:51:53.474"
"98daabd0-d8c9-1004-8a97-438cca05a146","PA940T","2",null,"2015-02-07 19:51:53.474"
"98db6f20-d8c9-1004-8a97-438cca05a146","PA1102B","1",null,"2015-02-07 19:51:53.947"
"98db6f20-d8c9-1004-8a97-438cca05a146","PA1102B","2",null,"2015-02-07 19:51:53.947"
"98dc5980-d8c9-1004-8a97-438cca05a146","PA1101","1",null,"2015-02-07 19:51:54.478"
"98dc5980-d8c9-1004-8a97-438cca05a146","PA1101","2",null,"2015-02-07 19:51:54.478"
"98dd6af0-d8c9-1004-8a97-438cca05a146","PA679","1",null,"2015-02-07 19:51:55.249"
"98dd6af0-d8c9-1004-8a97-438cca05a146","PA679","2",null,"2015-02-07 19:51:55.249"
"98de2e40-d8c9-1004-8a97-438cca05a146","PA678","1",null,"2015-02-07 19:51:55.77"
"98de2e40-d8c9-1004-8a97-438cca05a146","PA678","2",null,"2015-02-07 19:51:55.77"
"98df1904-d8c9-1004-8a97-438cca05a146","PA677","1",null,"2015-02-07 19:51:56.335"
"98df1904-d8c9-1004-8a97-438cca05a146","PA677","2",null,"2015-02-07 19:51:56.335"
"98dfdc54-d8c9-1004-8a97-438cca05a146","PA689","1",null,"2015-02-07 19:51:56.857"
"98dfdc54-d8c9-1004-8a97-438cca05a146","PA689","2",null,"2015-02-07 19:51:56.857"
"98e0c6b4-d8c9-1004-8a97-438cca05a146","PA943R","1",null,"2015-02-07 19:51:57.384"
"98e0c6b4-d8c9-1004-8a97-438cca05a146","PA943R","2",null,"2015-02-07 19:51:57.385"
"98e18a04-d8c9-1004-8a97-438cca05a146","PA943B","1",null,"2015-02-07 19:51:57.882"
"98e18a04-d8c9-1004-8a97-438cca05a146","PA943B","2",null,"2015-02-07 19:51:57.882"
"98e24d54-d8c9-1004-8a97-438cca05a146","PA913Y","1",null,"2015-02-07 19:51:58.377"
"98e24d54-d8c9-1004-8a97-438cca05a146","PA913Y","2",null,"2015-02-07 19:51:58.377"
"98e2e994-d8c9-1004-8a97-438cca05a146","PA918W","1",null,"2015-02-07 19:51:58.84"
"98e2e994-d8c9-1004-8a97-438cca05a146","PA918W","2",null,"2015-02-07 19:51:58.84"
"98e3fb04-d8c9-1004-8a97-438cca05a146","PA918S","1",null,"2015-02-07 19:51:59.507"
"98e3fb04-d8c9-1004-8a97-438cca05a146","PA918S","2",null,"2015-02-07 19:51:59.507"
"98e4e564-d8c9-1004-8a97-438cca05a146","PA918RP","1",null,"2015-02-07 19:52:00.118"
"98e4e564-d8c9-1004-8a97-438cca05a146","PA918RP","2",null,"2015-02-07 19:52:00.118"
"98e5a8b4-d8c9-1004-8a97-438cca05a146","PA918R","1",null,"2015-02-07 19:52:00.603"
"98e5a8b4-d8c9-1004-8a97-438cca05a146","PA918R","2",null,"2015-02-07 19:52:00.603"
"98e66c04-d8c9-1004-8a97-438cca05a146","PA918BR","1",null,"2015-02-07 19:52:01.125"
"98e66c04-d8c9-1004-8a97-438cca05a146","PA918BR","2",null,"2015-02-07 19:52:01.125"
"98e75664-d8c9-1004-8a97-438cca05a146","PA918B","1",null,"2015-02-07 19:52:01.779"
"98e75664-d8c9-1004-8a97-438cca05a146","PA918B","2",null,"2015-02-07 19:52:01.779"
"98e840c4-d8c9-1004-8a97-438cca05a146","PA913W","1",null,"2015-02-07 19:52:02.275"
"98e840c4-d8c9-1004-8a97-438cca05a146","PA913W","2",null,"2015-02-07 19:52:02.275"
"98e90414-d8c9-1004-8a97-438cca05a146","PA913R","1",null,"2015-02-07 19:52:02.783"
"98e90414-d8c9-1004-8a97-438cca05a146","PA913R","2",null,"2015-02-07 19:52:02.783"
"98e9c764-d8c9-1004-8a97-438cca05a146","PA913GR","1",null,"2015-02-07 19:52:03.352"
"98e9c764-d8c9-1004-8a97-438cca05a146","PA913GR","2",null,"2015-02-07 19:52:03.352"
"98ea8ab4-d8c9-1004-8a97-438cca05a146","PA913B","1",null,"2015-02-07 19:52:03.827"
"98ea8ab4-d8c9-1004-8a97-438cca05a146","PA913B","2",null,"2015-02-07 19:52:03.827"
"98eb4e68-d8c9-1004-8a97-438cca05a146","PA912B","1",null,"2015-02-07 19:52:04.289"
"98eb4e68-d8c9-1004-8a97-438cca05a146","PA912B","2",null,"2015-02-07 19:52:04.29"
"98ebeaa8-d8c9-1004-8a97-438cca05a146","PA1107","1",null,"2015-02-07 19:52:04.775"
"98ebeaa8-d8c9-1004-8a97-438cca05a146","PA1107","2",null,"2015-02-07 19:52:04.775"
"98ecadf8-d8c9-1004-8a97-438cca05a146","PA1012Y","1",null,"2015-02-07 19:52:05.238"
"98ecadf8-d8c9-1004-8a97-438cca05a146","PA1012Y","2",null,"2015-02-07 19:52:05.238"
"98ed9858-d8c9-1004-8a97-438cca05a146","PA111-W","1",null,"2015-02-07 19:52:05.822"
"98ed9858-d8c9-1004-8a97-438cca05a146","PA111-W","2",null,"2015-02-07 19:52:05.822"
"98eed0d8-d8c9-1004-8a97-438cca05a146","PA1088Y","1",null,"2015-02-07 19:52:06.646"
"98eed0d8-d8c9-1004-8a97-438cca05a146","PA1088Y","2",null,"2015-02-07 19:52:06.646"
"98ef9428-d8c9-1004-8a97-438cca05a146","PA1088S","1",null,"2015-02-07 19:52:07.124"
"98ef9428-d8c9-1004-8a97-438cca05a146","PA1088S","2",null,"2015-02-07 19:52:07.124"
"98f05778-d8c9-1004-8a97-438cca05a146","PA1088RP","1",null,"2015-02-07 19:52:07.615"
"98f05778-d8c9-1004-8a97-438cca05a146","PA1088RP","2",null,"2015-02-07 19:52:07.615"
"98f11b2c-d8c9-1004-8a97-438cca05a146","PA1088R","1",null,"2015-02-07 19:52:08.103"
"98f11b2c-d8c9-1004-8a97-438cca05a146","PA1088R","2",null,"2015-02-07 19:52:08.103"
"98f2058c-d8c9-1004-8a97-438cca05a146","PA1088GR","1",null,"2015-02-07 19:52:08.708"
"98f2058c-d8c9-1004-8a97-438cca05a146","PA1088GR","2",null,"2015-02-07 19:52:08.708"
"98f2c8dc-d8c9-1004-8a97-438cca05a146","PA1088DBL","1",null,"2015-02-07 19:52:09.228"
"98f2c8dc-d8c9-1004-8a97-438cca05a146","PA1088DBL","2",null,"2015-02-07 19:52:09.228"
"98f38c2c-d8c9-1004-8a97-438cca05a146","PA1088B","1",null,"2015-02-07 19:52:09.699"
"98f38c2c-d8c9-1004-8a97-438cca05a146","PA1088B","2",null,"2015-02-07 19:52:09.699"
"98f4286c-d8c9-1004-8a97-438cca05a146","PA1088P","1",null,"2015-02-07 19:52:10.139"
"98f4286c-d8c9-1004-8a97-438cca05a146","PA1088P","2",null,"2015-02-07 19:52:10.139"
"98f4ebbc-d8c9-1004-8a97-438cca05a146","PA1086","1",null,"2015-02-07 19:52:10.63"
"98f4ebbc-d8c9-1004-8a97-438cca05a146","PA1086","2",null,"2015-02-07 19:52:10.63"
"98f5af0c-d8c9-1004-8a97-438cca05a146","PA395WUS","1",null,"2015-02-07 19:52:11.088"
"98f5af0c-d8c9-1004-8a97-438cca05a146","PA395WUS","2",null,"2015-02-07 19:52:11.088"
"98f6725c-d8c9-1004-8a97-438cca05a146","PA1012W","1",null,"2015-02-07 19:52:11.656"
"98f6725c-d8c9-1004-8a97-438cca05a146","PA1012W","2",null,"2015-02-07 19:52:11.656"
"98f75cbc-d8c9-1004-8a97-438cca05a146","PA1012B","1",null,"2015-02-07 19:52:12.196"
"98f75cbc-d8c9-1004-8a97-438cca05a146","PA1012B","2",null,"2015-02-07 19:52:12.196"
"98f8200c-d8c9-1004-8a97-438cca05a146","PA1019","1",null,"2015-02-07 19:52:12.766"
"98f8200c-d8c9-1004-8a97-438cca05a146","PA1019","2",null,"2015-02-07 19:52:12.766"
"98f8e35c-d8c9-1004-8a97-438cca05a146","PA975T","1",null,"2015-02-07 19:52:13.234"
"98f8e35c-d8c9-1004-8a97-438cca05a146","PA975T","2",null,"2015-02-07 19:52:13.235"
"98f9a6ac-d8c9-1004-8a97-438cca05a146","PA1002W","1",null,"2015-02-07 19:52:13.696"
"98f9a6ac-d8c9-1004-8a97-438cca05a146","PA1002W","2",null,"2015-02-07 19:52:13.696"
"98fa42ec-d8c9-1004-8a97-438cca05a146","PA1002S","1",null,"2015-02-07 19:52:14.127"
"98fa42ec-d8c9-1004-8a97-438cca05a146","PA1002S","2",null,"2015-02-07 19:52:14.127"
"98fb063c-d8c9-1004-8a97-438cca05a146","PA1002RP","1",null,"2015-02-07 19:52:14.603"
"98fb063c-d8c9-1004-8a97-438cca05a146","PA1002RP","2",null,"2015-02-07 19:52:14.603"
"98fbf09c-d8c9-1004-8a97-438cca05a146","PA1002R","1",null,"2015-02-07 19:52:15.195"
"98fbf09c-d8c9-1004-8a97-438cca05a146","PA1002R","2",null,"2015-02-07 19:52:15.195"
"98fcb3ec-d8c9-1004-8a97-438cca05a146","PA1002P","1",null,"2015-02-07 19:52:15.743"
"98fcb3ec-d8c9-1004-8a97-438cca05a146","PA1002P","2",null,"2015-02-07 19:52:15.743"
"98fd7c50-d8c9-1004-8a97-438cca05a146","PA1002GR","1",null,"2015-02-07 19:52:16.267"
"98fd7c50-d8c9-1004-8a97-438cca05a146","PA1002GR","2",null,"2015-02-07 19:52:16.267"
"98fe4194-d8c9-1004-8a97-438cca05a146","PA1002G","1",null,"2015-02-07 19:52:16.75"
"98fe4194-d8c9-1004-8a97-438cca05a146","PA1002G","2",null,"2015-02-07 19:52:16.75"
"98ff05ac-d8c9-1004-8a97-438cca05a146","PA1002DBL","1",null,"2015-02-07 19:52:17.273"
"98ff05ac-d8c9-1004-8a97-438cca05a146","PA1002DBL","2",null,"2015-02-07 19:52:17.273"
"98ffc8fc-d8c9-1004-8a97-438cca05a146","PA1002BL","1",null,"2015-02-07 19:52:17.788"
"98ffc8fc-d8c9-1004-8a97-438cca05a146","PA1002BL","2",null,"2015-02-07 19:52:17.788"
"9900b35c-d8c9-1004-8a97-438cca05a146","PA1002B","1",null,"2015-02-07 19:52:18.323"
"9900b35c-d8c9-1004-8a97-438cca05a146","PA1002B","2",null,"2015-02-07 19:52:18.323"
"990176ac-d8c9-1004-8a97-438cca05a146","PA1001","1",null,"2015-02-07 19:52:18.812"
"990176ac-d8c9-1004-8a97-438cca05a146","PA1001","2",null,"2015-02-07 19:52:18.812"
"990212ec-d8c9-1004-8a97-438cca05a146","PA987B","1",null,"2015-02-07 19:52:19.274"
"990212ec-d8c9-1004-8a97-438cca05a146","PA987B","2",null,"2015-02-07 19:52:19.274"
"9902fd4c-d8c9-1004-8a97-438cca05a146","PA986BR","1",null,"2015-02-07 19:52:19.872"
"9902fd4c-d8c9-1004-8a97-438cca05a146","PA986BR","2",null,"2015-02-07 19:52:19.872"
"9903c09c-d8c9-1004-8a97-438cca05a146","PA975","1",null,"2015-02-07 19:52:20.357"
"9903c09c-d8c9-1004-8a97-438cca05a146","PA975","2",null,"2015-02-07 19:52:20.357"
"990483ec-d8c9-1004-8a97-438cca05a146","PA916BL","1",null,"2015-02-07 19:52:20.847"
"990483ec-d8c9-1004-8a97-438cca05a146","PA916BL","2",null,"2015-02-07 19:52:20.847"
"9905473c-d8c9-1004-8a97-438cca05a146","PA902","1",null,"2015-02-07 19:52:21.333"
"9905473c-d8c9-1004-8a97-438cca05a146","PA902","2",null,"2015-02-07 19:52:21.334"
"99060a8c-d8c9-1004-8a97-438cca05a146","V196S","1",null,"2015-02-07 19:52:21.8"
"99060a8c-d8c9-1004-8a97-438cca05a146","V196S","2",null,"2015-02-07 19:52:21.8"
"9906a6cc-d8c9-1004-8a97-438cca05a146","V196GY","1",null,"2015-02-07 19:52:22.256"
"9906a6cc-d8c9-1004-8a97-438cca05a146","V196GY","2",null,"2015-02-07 19:52:22.256"
"99076a1c-d8c9-1004-8a97-438cca05a146","V196BR","1",null,"2015-02-07 19:52:22.725"
"99076a1c-d8c9-1004-8a97-438cca05a146","V196BR","2",null,"2015-02-07 19:52:22.725"
"99082d6c-d8c9-1004-8a97-438cca05a146","V196BL","1",null,"2015-02-07 19:52:23.231"
"99082d6c-d8c9-1004-8a97-438cca05a146","V196BL","2",null,"2015-02-07 19:52:23.231"
"9908f0bc-d8c9-1004-8a97-438cca05a146","PA889","1",null,"2015-02-07 19:52:23.725"
"9908f0bc-d8c9-1004-8a97-438cca05a146","PA889","2",null,"2015-02-07 19:52:23.725"
"9909b40c-d8c9-1004-8a97-438cca05a146","PA853","1",null,"2015-02-07 19:52:24.199"
"9909b40c-d8c9-1004-8a97-438cca05a146","PA853","2",null,"2015-02-07 19:52:24.199"
"990a504c-d8c9-1004-8a97-438cca05a146","PA821RP","1",null,"2015-02-07 19:52:24.714"
"990a504c-d8c9-1004-8a97-438cca05a146","PA821RP","2",null,"2015-02-07 19:52:24.714"
"990b139c-d8c9-1004-8a97-438cca05a146","PA820BL","1",null,"2015-02-07 19:52:25.16"
"990b139c-d8c9-1004-8a97-438cca05a146","PA820BL","2",null,"2015-02-07 19:52:25.16"
"990bd6ec-d8c9-1004-8a97-438cca05a146","PA820B","1",null,"2015-02-07 19:52:25.62"
"990bd6ec-d8c9-1004-8a97-438cca05a146","PA820B","2",null,"2015-02-07 19:52:25.62"
"990c9a3c-d8c9-1004-8a97-438cca05a146","PA821B","1",null,"2015-02-07 19:52:26.163"
"990c9a3c-d8c9-1004-8a97-438cca05a146","PA821B","2",null,"2015-02-07 19:52:26.163"
"990d5d8c-d8c9-1004-8a97-438cca05a146","PA753","1",null,"2015-02-07 19:52:26.64"
"990d5d8c-d8c9-1004-8a97-438cca05a146","PA753","2",null,"2015-02-07 19:52:26.64"
"990e20dc-d8c9-1004-8a97-438cca05a146","PA750","1",null,"2015-02-07 19:52:27.107"
"990e20dc-d8c9-1004-8a97-438cca05a146","PA750","2",null,"2015-02-07 19:52:27.107"
